ID,Poklic
4776060,Literarni kritik
4776060,Umetnostni zgodovinar
4776060,Pesnik
4776060,Pisatelj
4777963,Matematik
4778533,Ilustrator
4809738,Urednik
4809738,Prevajalec
4809738,Pisatelj
4828448,Pisatelj
4828449,Fotograf
4829449,Biokemik
4858777,Alpski smučar
4860319,Atlet
4863571,Režiser
4863571,Filmski režiser
4863571,Novinar
4863571,Pesnik
4863571,Pisatelj
4881620,Nogometaš
4889209,Kanuist
4889546,Novinar
4889546,Fotograf
4895406,Mladinski pisatelj
4895406,Lutkar
4895406,Pesnik
4895406,Pisatelj
4895406,Igralec
4895409,Mladinski pisatelj
4895409,Pesnik
4895409,Učitelj
4895409,Pisatelj
4895409,Knjižničar
4895413,Radiolog
4895413,Onkolog
4895413,Zdravnik
4896138,Jezikoslovec
4896138,Esejist
4896138,Prevajalec
4896138,Pisatelj
4913811,Mladinski pisatelj
4913811,Gledališki režiser
4913811,Prevajalec
4913811,Pisatelj
4925675,Nogometaš
4925677,Ekonomist
4925677,Politik
4925677,Poslovnež
4925679,Alpski smučar
4925682,Hokejski sodnik
4925682,Hokejist
4925683,Plavalec
4934560,Nogometaš
4937682,Zgodovinar
4937702,Vojaški zdravnik
4937702,Partizan
4937702,Psihiater
4937702,Pisatelj
4937838,Zgodovinar
4937838,Diplomat
4937838,Pravnik
4937838,Politik
4937838,Odvetnik
4938534,Internist
4938534,Zdravnik
4938567,Strojni inženir
4938567,Inženir
4938593,Veslač
4938598,Hokejist
4938599,Kanuist
4938612,Plavalec
4945236,Rokometaš
4945322,Esejist
4945322,Sociolog
4945322,Zgodovinar
4945579,Računalnikar
4946837,Kanuist
4946840,Tenisač
4952978,Geograf
4952978,Fotograf
4952980,Atlet
4952984,Športni strelec
4952985,Hornist
4952986,Pravnik
4952986,Odvetnik
4952986,Sodnik
4952988,Kanuist
4953061,Jezikoslovec
4953061,Filozof
4953061,Sociolog
4953061,Urednik
4953061,Prevajalec
4953063,Grafik
4953063,Slikar
4953063,Grafični oblikovalec
4953063,Partizan
4953063,Politik
4953063,Fotograf
4953089,Karikaturist
4953089,Urednik
4953089,Stripar
4953089,Ilustrator
4953089,Fizik
4953089,Pisatelj
4957461,Urednik
4957461,Prevajalec
4957461,Pisatelj
4960103,Atlet
4960105,Mladinski pisatelj
4960105,Pisatelj
4960130,Kritik
4960130,Filozof
4960130,Pisatelj
4961451,Atlet
4969128,Pianist
4969128,Pevec
4969128,Skladatelj
5038599,Rokometaš
5104036,Publicist
5104036,Mladinski pisatelj
5104036,Dramatik
5104036,Pesnik
5104036,Učitelj
5104036,Pisatelj
5105304,Alpinist
5105304,Elektroinženir
5105304,Partizan
5105304,Izumitelj
5105304,Inženir
5105304,Pisatelj
5121899,Prevajalec
5121899,Pesnik
5121899,Učitelj
5121899,Esejist
5121899,Ravnatelj
5121901,Glasbeni učitelj
5121901,Esejist
5121901,Partizan
5121901,Dirigent
5121901,Skladatelj
5121901,Pisatelj
5121902,Alpski smučar
5122359,Slikar
5122359,Ilustrator
5122359,Partizan
5197145,Muzikolog
5197145,Mladinski pisatelj
5197145,Ilustrator
5197145,Pisatelj
5197146,Operni pevec
5197146,Pevec
5212543,Slikar
5212543,Ilustrator
5212546,Jezikoslovec
5212546,Prevajalec
5212546,Pisatelj
5212546,Scenarist
5212573,Nogometaš
5212651,Nogometaš
5212653,Filmski režiser
5212653,Scenarist
5212655,Nogometaš
5216285,Politolog
5219531,Lutkar
5219531,Grafik
5219531,Slikar
5219531,Ilustrator
5219531,Pisatelj
5219647,Atlet
5222757,Dirigent
5222757,Skladatelj
5223053,Umetnostni drsalec
5223064,Plavalec
5223064,Politik
5223731,Nogometaš
5223745,Nogometaš
5223745,Nogometni trener
5232903,Košarkarski trener
5242096,Veslač
5242104,Oblikovalec
5242104,Arhitekt
5242106,Pisatelj
5242106,Etimolog
5242106,Jezikoslovec
5242106,Teolog
5242106,Duhovnik
5242106,Zgodovinar
5242106,Učitelj
5242495,Politik
5242495,Igralec
5242758,Politik
5242758,Zdravnik
5242758,Pisatelj
5243720,Jezikoslovec
5243720,Esejist
5243720,Urednik
5243720,Prevajalec
5243720,Pesnik
5243720,Pisatelj
5243748,Umetnostni drsalec
5248571,Jezikoslovec
5248571,Kritik
5248571,Literarni kritik
5248571,Urednik
5248571,Prevajalec
5248571,Pesnik
5252650,Violinist
5252651,Hokejist
5252654,Nogometaš
5252688,Glasbeni učitelj
5252688,Saksofonist
5252688,Politik
5252697,Kanuist
5252701,Nogometaš
5252703,Nogometaš
5257308,Hokejist
5257606,Motociklist
5264651,Glasbeni učitelj
5264651,Mladinski pisatelj
5264651,Pesnik
5264651,Skladatelj
5264651,Pisatelj
5274861,Gledališki režiser
5277125,Mladinski pisatelj
5277125,Dramatik
5277125,Pravnik
5277125,Pisatelj
5278552,Nogometaš
5290041,Sankač
5290334,Hokejist
5290958,Nogometaš
5290990,Dramaturg
5290990,Dramatik
5290990,Pisatelj
5304833,Jezikoslovec
5304833,Režiser
5304833,Filmski režiser
5304833,Gledališki igralec
5304833,Prevajalec
5304833,Igralec
5304925,Gledališki režiser
5304990,Hokejist
5304993,Kemik
5304993,Inženir
5305490,Novinar
5305490,Urednik
5305490,Zgodovinar
5305490,Politik
5317703,Glasbeni učitelj
5317703,Skladatelj
5317742,Literarni zgodovinar
5317742,Filozof
5317742,Literarni kritik
5317742,Urednik
5317742,Prevajalec
5317746,Matematik
5317755,Kanuist
5317761,Besedilopisec
5317761,Tekstopisec
5317765,Jezikoslovec
5317765,Mladinski pisatelj
5317765,Urednik
5317765,Prevajalec
5317765,Pisatelj
5323249,Judoist
5335014,Hokejist
5338099,Nogometaš
5338099,Nogometni trener
5340138,Sabljač
5341369,Filozof
5341369,Teolog
5341369,Redovnik
5341369,Pisatelj
5348222,Matematik
5348222,Računalnikar
5350267,Režiser
5350267,Lutkar
5350267,Filmski režiser
5350267,Slikar
5350267,Ilustrator
5350267,Glasbeni producent
5350267,Pisatelj
5353084,Muzikolog
5353084,Orgle
5353084,Knjižničar
5353084,Skladatelj
5359261,Glasbeni učitelj
5359261,Čelist
5371208,Literarni zgodovinar
5371208,Urednik
5371208,Zgodovinar
5371230,Režiser
5371230,Pesnik
5371230,Pisatelj
5371230,Igralec
5377242,Nogometaš
5389029,Jezikoslovec
5389029,Prevajalec
5389029,Pesnik
5389029,Pisatelj
5393686,Častnik
5396033,Jezikoslovec
5396033,Dramaturg
5396033,Prevajalec
5396033,Dramatik
5396033,Pesnik
5402463,Bibliograf
5402463,Filozof
5402463,Pravnik
5402463,Politik
5402463,Odvetnik
5402463,Pisatelj
5402466,Novinar
5402466,Dramatik
5402466,Politik
5402466,Pisatelj
5418216,Atlet
5441102,Kajakaš
5441102,Kanuist
5441835,Teolog
5441835,Duhovnik
5443957,Literat
5443957,Mladinski pisatelj
5443957,Urednik
5443957,Partizan
5443957,Pisatelj
5448513,Filmski režiser
5448513,Scenarist
5478131,Učitelj
5478131,Pisatelj
5478142,Pevec
5478142,Skladatelj
5478207,Zgodovinar
5478214,Nogometaš
5478219,Latinist
5478219,Jezikoslovec
5478219,Teolog
5478219,Redovnik
5478219,Matematik
5478219,Duhovnik
5478219,Astronom
5478230,Univerzitetni profesor
5478230,Matematik
5478237,Izumitelj
5478237,Podjetnik
5478237,Poslovnež
5478238,Kanuist
5478280,Mladinski pisatelj
5478280,Sociolog
5478280,Novinar
5478280,Pesnik
5478280,Učitelj
5478280,Pisatelj
5478293,Jezikoslovec
5478293,Literarni zgodovinar
5478293,Urednik
5478293,Prevajalec
5478293,Gledališki kritik
5478300,Matematik
5478300,Pisatelj
5478307,Grafik
5478307,Slikar
5478307,Ilustrator
5478307,Pisatelj
5478309,Kartograf
5478309,Geograf
5478309,Biolog
5478309,Učitelj
5478309,Pisatelj
5478312,Izumitelj
5478312,Inženir
5478314,Jezikoslovec
5478314,Esejist
5478314,Kritik
5478314,Literarni kritik
5478314,Prevajalec
5478314,Pesnik
5479793,Filmski producent
5479793,Filmski režiser
5479793,Predavatelj
5479793,Glasbeni producent
5479793,Politik
5479793,Scenarist
5482898,Sadjar
5482898,Teolog
5482898,Duhovnik
5482898,Misijonar
5482898,Pesnik
5484742,Sociolog
5484742,Prevajalec
5484752,Satirik
5484752,Mladinski pisatelj
5484752,Režiser
5484752,Tekstopisec
5484752,Komik
5484752,Pevec
5484752,Pesnik
5484752,Pisatelj
5484752,Igralec
5484801,Pesnik
5484801,Vojaška osebnost
5486915,Inženir
5529295,Rokometaš
5578986,Novinar
5578986,Veterinar
5578986,Politik
5578986,Zdravnik
5578986,Pisatelj
5584546,Jezikoslovec
5584546,Filolog
5584546,Filozof
5584546,Prevajalec
5584546,Pesnik
5585186,Računalnikar
5585186,Inženir
5606683,Tekstopisec
5606683,Dramatik
5606683,Pesnik
5606684,Kanuist
5606686,Sociolog
5606686,Glasbenik
5606686,Politik
5606698,Alpski smučar
5739784,Slikar
5787257,Gradbeni inženir
5787257,Politik
5787257,Poslovnež
5815191,Filozof
5815191,Sociolog
5921853,Grafik
5921853,Kipar
5921853,Slikar
5921853,Ilustrator
5967960,Judoist
5991206,Slavist
5991206,Pisatelj
5992778,Škof
5992778,Duhovnik
5992778,Misijonar
5993479,Plavalec
5993630,Gledališki režiser
5993630,Filmski režiser
5993771,Dramatik
5993771,Pesnik
5993771,Pisatelj
5993798,Glasbeni promotor
5993798,Novinar
5993798,Borec za človekove pravice
5993798,Glasbeni producent
5993798,Skladatelj
5993851,Esejist
5993851,Literarni kritik
5993851,Umetnostni zgodovinar
5993851,Prevajalec
6068789,Slikar
6068789,Pisatelj
6068885,Jezikoslovec
6068885,Esejist
6068885,Kritik
6068885,Prevajalec
6068885,Pesnik
6068885,Pisatelj
6085047,Nogometaš
6095778,Sociolog
6095778,Novinar
6095778,Urednik
6095778,Teolog
6095778,Duhovnik
6095778,Politik
6095976,Partizan
6095976,Pisatelj
6096320,Jezikoslovec
6096320,Literarni zgodovinar
6096709,Izumitelj
6096709,Politik
6096709,Inženir
6096709,Pisatelj
6097001,Jezikoslovec
6097001,Urednik
6097001,Prevajalec
6097001,Pesnik
6097251,Pisatelj
6097251,Novinar
6097251,Urednik
6097251,Dramatik
6097421,Tovarnar
6097421,Trgovec
6097772,Arhitekt
6097909,Hokejist
6098624,Grafik
6098624,Slikar
6098624,Ilustrator
6098624,Pisatelj
6099029,Sabljač
6099055,Esejist
6099055,Kritik
6099055,Literarni kritik
6099055,Pesnik
6099055,Pisatelj
6099147,Oboist
6099147,Skladatelj
6099204,Esejist
6099204,Prevajalec
6099204,Dramatik
6099204,Pesnik
6099204,Pisatelj
6099216,Filozof
6099216,Prevajalec
6099241,Novinar
6099241,Urednik
6099241,Partizan
6099241,Učitelj
6099241,Pisatelj
6101565,Motociklist
6102149,Ornitolog
6102149,Pravnik
6102149,Pesnik
6102149,Pisatelj
6118610,Filozof
6118610,Sociolog
6118610,Univerzitetni profesor
6118610,Pisatelj
6124430,Pesnik
6125228,Teolog
6125228,Duhovnik
6125228,Pisatelj
6149660,Nogometaš
6150578,Sinolog
6153730,Nogometaš
6153732,Filmski igralec
6153732,Gledališki igralec
6153732,Igralec
6153734,Kanuist
6153738,Glasbeni učitelj
6153738,Zborovodja
6153738,Dirigent
6153738,Skladatelj
6153742,Filmski režiser
6153744,Kitarist
6153744,Tekstopisec
6153744,Kantavtor
6153744,Pevec
6153744,Pesnik
6153744,Skladatelj
6153756,Vojak
6153756,Novinar
6153756,Urednik
6153756,Zgodovinar
6153756,Pravnik
6153756,Pisatelj
6153762,Kirurg
6153762,Zdravnik
6153774,Nabožni pisatelj
6153774,Urednik
6153774,Duhovnik
6153774,Pisatelj
6153778,Pravnik
6153778,Politik
6153778,Sodnik
6153790,Glasbeni učitelj
6153790,Pianist
6153790,Skladatelj
6153800,Jezikoslovec
6153800,Prevajalec
6153800,Pesnik
6153800,Scenarist
6153801,Jezikoslovec
6153809,Alpski smučar
6153815,Pesnik
6153823,Jezikoslovec
6153823,Novinar
6153823,Prevajalec
6153823,Pisatelj
6153828,Urednik
6153828,Slikar
6153828,Ilustrator
6153828,Učitelj
6153828,Pisatelj
6153842,Alpinist
6153842,Kipar
6154156,Jazz glasbenik
6154156,Dirigent
6154156,Skladatelj
6154156,Glasbeni učitelj
6154842,Literarni zgodovinar
6154842,Literarni kritik
6154842,Urednik
6154855,Partizan
6161726,Badmintonist
6172648,Pesnik
6172648,Jezikoslovec
6172648,Prevajalec
6176776,Filozof
6176776,Politolog
6176776,Prevajalec
6176814,Slikar
6176814,Stripar
6176814,Ilustrator
6176816,Mladinski pisatelj
6176816,Ilustrator
6176816,Pisatelj
6182417,Kajakaš
6182417,Kanuist
6182433,Kajakaš
6182433,Kanuist
6182435,Atlet
6250706,Motociklist
6261966,Škof
6261966,Duhovnik
6272325,Radijski voditelj
6272325,Novinar
6272325,Televizijski voditelj
6272325,Glasbenik
6272325,Igralec
6279912,Literarni zgodovinar
6279912,Botanik
6279912,Biolog
6279912,Zgodovinar
6290870,Urednik
6290870,Matematik
6290897,Kanuist
6290937,Pravnik
6290937,Politik
6290950,Filozof
6290950,Škof
6290950,Duhovnik
6297802,Dramatik
6297802,Pesnik
6298581,Nogometaš
6298584,Atlet
6298590,Trener alpskega smučanja
6298590,Alpski smučar
6298592,Alpski smučar
6298601,Novinar
6298601,Urednik
6298601,Dramatik
6298601,Učitelj
6298601,Pisatelj
6298605,Jazz glasbenik
6298605,Aranžer
6298605,Pianist
6298605,Dirigent
6298605,Skladatelj
6298607,Kanuist
6298611,Redovnik
6298611,Duhovnik
6301117,Športni strokovni komentator
6301117,Operni pevec
6301117,Novinar
6315008,Rokometaš
6315011,Televizijski voditelj
6315011,Pianist
6315011,Komik
6315011,Skladatelj
6315011,Pisatelj
6315011,Igralec
6315016,Šansonjer
6315016,Televizijski igralec
6315016,Pianist
6315016,Skladatelj
6315016,Igralec
6315163,Montažer
6315163,Fotograf
6321064,Novinar
6321064,Pesnik
6321107,Politik
6321107,Računalnikar
6358043,Pisatelj
6358043,Slikar
6358043,Ilustrator
6369316,Trener smučarskih skokov
6369316,Smučarski skakalec
6369331,Pravnik
6369331,Politik
6369331,Odvetnik
6372531,Jadralec
6372531,Pesnik
6372745,Šahist
6373036,Odvetnik
6373036,Scenarist
6373036,Režiser
6373036,Filmski režiser
6373315,Režiser
6373315,Filmski režiser
6373315,Direktor fotografije
6375163,Filozof
6375165,Pisatelj
6377663,Slavist
6377663,Jezikoslovec
6377663,Novinar
6377663,Prevajalec
6377663,Pesnik
6377663,Učitelj
6377663,Pisatelj
6383312,Smučarski skakalec
6420446,Alpski smučar
6420450,Reper
6420456,Košarkar
6420477,Esejist
6420477,Alpinist
6420477,Filozof
6420477,Pisatelj
6433557,Stripar
6433557,Ilustrator
6433557,Grafični oblikovalec
6433557,Pisatelj
6433557,Slikar
6440769,Nogometaš
6469686,Diplomat
6469779,Literarni zgodovinar
6469779,Kritik
6469779,Literarni kritik
6469779,Umetniški direktor
6470851,Filmski igralec
6470851,Gledališki igralec
6470851,Igralec
6481872,Nogometaš
6502816,Plavalec
6520687,Pisatelj
6523085,Filmski igralec
6523085,Model
6523085,Gledališki igralec
6527063,Učitelj
6527063,Pisatelj
6527063,Mladinski pisatelj
6543691,Slikar
6543691,Ilustrator
6547486,Mladinski pisatelj
6547486,Ilustrator
6547486,Arhitekt
6547486,Pisatelj
6591775,Zobni tehnik
6594028,Redovnik
6594028,Škof
6594028,Duhovnik
6660962,Partizan
6660962,Ekonomist
6660962,Politik
6668477,Literarni zgodovinar
6668477,Esejist
6668477,Kritik
6668477,Urednik
6668477,Prevajalec
6668477,Pesnik
6668477,Pisatelj
6668480,Grafik
6668480,Slikar
6668481,Harmonikar
6668481,Glasbenik
6668481,Skladatelj
6668485,Novinar
6668485,Partizan
6668485,Zgodovinar
6668485,Pravnik
6668485,Odvetnik
6692693,Pisatelj
6692693,Pravnik
6692693,Politik
6692693,Pesnik
6692693,Odvetnik
6695785,Leksikograf
6695785,Kritik
6695785,Umetnostni zgodovinar
6695785,Pisatelj
6697198,Nogometaš
6699134,Diplomat
6699134,Politik
6699134,Poslovnež
6699134,Odvetnik
6701595,Kanuist
6701619,Založnik
6701619,Televizijski voditelj
6701619,Prevajalec
6701619,Politik
6701619,Pisatelj
6701642,Jezikoslovec
6701642,Pravnik
6701642,Politik
6701642,Pesnik
6701642,Odvetnik
6701642,Pisatelj
6701646,Hokejist
6737372,Pesnik
6737372,Pisatelj
6737458,Mladinski pisatelj
6737458,Učitelj
6737458,Pisatelj
6740102,Športni strokovni komentator
6740102,Motociklist
6740267,Slikar
6740267,Ilustrator
6740267,Pisatelj
6747195,Ritmični gimnastičar
6750320,Nogometaš
6750322,Nogometaš
6757880,Smučarski tekač
6757880,Umetnik
6763312,Slikar
6763312,Ilustrator
6763312,Pisatelj
6763317,Antropolog
6763317,Etnolog
6763317,Pisatelj
6763318,Slikar
6763318,Ilustrator
6763351,Pisatelj
6763351,Astronom
6763733,Pomorski kajakaš
6763733,Veslač
6766159,Karikaturist
6766159,Ilustrator
6766159,Arhitekt
6766159,Pisatelj
6766165,Karikaturist
6766165,Stripar
6766165,Ilustrator
6766165,Animator
6766165,Pisatelj
6766168,Sabljač
6766172,Jezikoslovec
6766172,Novinar
6766172,Prevajalec
6766172,Pesnik
6766185,Ilustrator
6766185,Pisatelj
6771124,Rokometaš
6771133,Nogometaš
6771137,Kirurg
6771137,Izumitelj
6771137,Plastični kirurg
6771155,Šahovski problemist
6771155,Učitelj
6771169,Alpinist
6771203,Slikar
6771203,Fotograf
6771221,Rokometaš
6771232,Matematik
6771245,Atlet
6771271,Tenisač
6774959,Redovnik
6774959,Duhovnik
6774959,Zgodovinar
6776190,Nogometaš
6776409,Nogometaš
6786333,Prevajalec
6786333,Pisatelj
6786388,Umetnik
6786390,Rokometaš
6786414,Veslač
6786419,Nogometaš
6786420,Triatlonec
6786715,Rokometaš
6786717,Literarni zgodovinar
6786717,Esejist
6786717,Literat
6787462,Slikar
6787467,Metalec kopja
6787467,Atlet
6787474,Duhovnik
6787474,Politik
6787474,Pisatelj
6787629,Plavalec
6787634,Plavalec
6787635,Slikar
6787635,Ilustrator
6787635,Učitelj
6787638,Jezikoslovec
6787638,Novinar
6787638,Prevajalec
6787638,Diplomat
6787638,Politik
6812930,Grafik
6812930,Slikar
6812930,Ilustrator
6812930,Pisatelj
6822300,Esejist
6822300,Pesnik
6822300,Pisatelj
6822309,Plesalec
6824164,Plavalec
6824191,Kanuist
6827180,Jazz glasbenik
6827180,Pevec
6844980,Urednik
6844980,Diplomat
6844980,Pravnik
6844980,Politik
6844980,Odvetnik
6844985,Mikrobiolog
6844985,Prevajalec
6844985,Zdravnik
6844985,Pisatelj
6844987,Pisatelj znanstvene fantastike
6844987,Novinar
6844987,Dramatik
6844987,Pesnik
6844987,Pisatelj
6844988,Nogometaš
6844992,Veslač
6844996,Politik
6845008,Nogometaš
6845211,Psiholog
6845211,Politik
6845366,Duhovnik
6850008,Umetnostni zgodovinar
6850008,Pesnik
6850494,Partizan
6850494,Častnik
6850494,Politik
6850494,Skladatelj
6850497,Nogometaš
6850658,Veterinar
6850658,Politik
6850722,Kanuist
6851250,Literarni zgodovinar
6851250,Politik
6857925,Politik
6860476,Strojni inženir
6860476,Poslovnež
6860635,Novinar
6860635,Dramatik
6860635,Pesnik
6860635,Pisatelj
6872763,Literarni zgodovinar
6872763,Profesor
6872769,Alpski smučar
6872771,Nogometaš
6872771,Nogometni trener
6872837,Slikar
6872837,Umetnik
6873683,Novinar
6873683,Urednik
6873683,Prevajalec
6873683,Pisatelj
6873690,Publicist
6873690,Sabljač
6873690,Urednik
6873690,Partizan
6873690,Ekonomist
6873690,Pravnik
6873746,Atlet
6873822,Kegljač
6873983,Pesnik
6873983,Pisatelj
6874120,Biolog
6874120,Pisatelj
6881793,Sinolog
6885327,Novinar
6885327,Televizijski voditelj
6895026,Alpski smučar
6895030,Mladinski pisatelj
6895030,Slikar
6895030,Ilustrator
6895030,Pisatelj
6895055,Plavalec
6899845,Pevec
6943241,Hokejist
6957082,Plavalec
6957390,Kajakaš
6957390,Kanuist
6959430,Veslač
6959430,Plavalec
6960157,Veslač
6960179,Veslač
6960377,Matematik
6960377,Računalnikar
6960456,Atlet
6960645,Novinar
6960645,Stripar
6960645,Ilustrator
6960645,Animator
6960669,Jezikoslovec
6960669,Esejist
6960669,Prevajalec
6960669,Pisatelj
6960751,Mladinski pisatelj
6960751,Dramatik
6960751,Pesnik
6960751,Pisatelj
6961002,Nogometaš
6961248,Plavalec
6961472,Novinar
6961472,Urednik
6962409,Veslač
6962433,Atlet
6967718,Tenisač
6968536,Plavalec
6968538,Smučarski tekač
6968538,Športnik
6985367,Tekstopisec
6985367,Kantavtor
6985367,Pevec
6985367,Skladatelj
6989757,Nogometaš
6989970,Mladinski pisatelj
6989970,Pisatelj
7021704,Publicist
7021704,Slavist
7021704,Novinar
7021704,Urednik
7021704,Pesnik
7021704,Pisatelj
7034644,Nogometaš
7034657,Tenisač
7034687,Košarkar
7070333,Model
7070333,Televizijski voditelj
7086723,Atlet
7106909,Nogometaš
7106909,Nogometni trener
7106923,Oblikovalec
7108908,Alpski smučar
7111536,Nogometaš
7145603,Umetnostni drsalec
7154694,Prevajalec
7154694,Pesnik
7154694,Pisatelj
7155614,Literarni zgodovinar
7155614,Biolog
7155614,Matematik
7155614,Fizik
7155673,Alpinist
7155673,Geograf
7155673,Učitelj
7155673,Pisatelj
7155673,Astronom
7171754,Nogometaš
7172536,Kantavtor
7172536,Glasbeni producent
7172536,Pesnik
7172922,Športni funkcionar
7172922,Novinar
7172922,Dramatik
7172922,Politik
7172922,Pisatelj
7174438,Kanuist
7175238,Hokejist
7175273,Teolog
7175273,Pisatelj
7175333,Alpski smučar
7176017,Filmski igralec
7176017,Gledališki igralec
7176017,Igralec
7176329,Mecen
7176329,Čebelar
7176329,Duhovnik
7176329,Pisatelj
7176414,Televizijski voditelj
7176414,Zabavljivec
7176573,Pesnik
7176573,Pisatelj
7177507,Zgodovinar
7177974,Zgodovinar
7196383,Koreograf
7196383,Baletnik
7209226,Gledališki igralec
7209226,Pisatelj
7209226,Igralec
7225928,Mladinski pisatelj
7225928,Prevajalec
7225928,Pisatelj
7243653,Jezikoslovec
7243653,Računalnikar
7243653,Fotograf
7243658,Esejist
7243658,Dramatik
7243658,Pesnik
7243658,Pisatelj
7243658,Scenarist
7281498,Slavist
7281498,Jezikoslovec
7281498,Filolog
7281498,Etnolog
7281498,Zgodovinar
7282009,Leksikograf
7282009,Muzikolog
7282009,Kritik
7282009,Novinar
7282009,Urednik
7282009,Glasbeni kritik
7286274,Paleontolog
7286274,Geolog
7286274,Pisatelj
7286275,Bibliograf
7286275,Prevajalec
7286275,Pisatelj
7286275,Jezikoslovec
7286275,Filolog
7312918,Gledališki režiser
7312918,Filmski režiser
7346888,Industrijski oblikovalec
7346888,Avtomobilski oblikovalec
7348868,Nogometaš
7348868,Nogometni trener
7350626,Nogometaš
7351480,Alpski smučar
7351482,Plavalec
7359947,Glasbeni producent
7359947,Dirigent
7359947,Skladatelj
7362070,Atlet
7375523,Slikar
7375523,Ilustrator
7375523,Pisatelj
7376978,Slikar
7377282,Urednik
7377282,Dramatik
7377282,Pesnik
7377282,Učitelj
7377282,Pisatelj
7398588,Nogometaš
7398588,Nogometni trener
7409881,Esejist
7409881,Novinar
7409881,Urednik
7409881,Pesnik
7409881,Pisatelj
7416317,Nogometaš
7416317,Nogometni trener
7428256,Arhitekt
7429511,Filmski igralec
7429511,Gledališki igralec
7429511,Pevec
7429511,Politik
7429511,Igralec
7429515,Mladinski pisatelj
7429515,Knjižničar
7429515,Pesnik
7429515,Pisatelj
7429529,Kanuist
7442458,Prevajalec svetega pisma
7442458,Jezikoslovec
7442458,Teolog
7442458,Prevajalec
7442458,Duhovnik
7442458,Pisatelj
7442614,Pisatelj
7442707,Nogometaš
7454162,Zgodovinar
7454162,Odvetnik
7519003,Kanuist
7539402,Nogometaš
7539402,Nogometni trener
7539427,Urednik
7539427,Pianist
7539427,Glasbeni producent
7539427,Skladatelj
7539455,Založnik
7539455,Urednik
7539455,Pisatelj
7544774,Filmski igralec
7544774,Mladinski pisatelj
7544774,Slikar
7544774,Glasbenik
7544774,Dramatik
7544774,Pisatelj
7547708,Nogometaš
7561907,Novinar
7561907,Pisatelj
7578936,Esejist
7578936,Filozof
7578936,Sociolog
7578936,Kolumnist
7578936,Politik
7578936,Pisatelj
7585772,Antropolog
7585772,Arheolog
7585772,Paleontolog
7585772,Geolog
7597846,Hokejist
7599014,Nogometaš
7599014,Nogometni trener
7599082,Baletnik
7599368,Slovenist
7599368,Jezikoslovec
7599368,Kritik
7599368,Literarni kritik
7599368,Univerzitetni profesor
7599368,Urednik
7599368,Šolnik
7599368,Ilustrator
7599368,Pisatelj
7599638,Častnik
7618395,Nogometaš
7618395,Nogometni trener
7650696,Slikar
7650696,Ilustrator
7650696,Pisatelj
7680789,Zgodovinar
7683357,Plavalec
7683370,Nogometaš
7683374,Plavalec
7695178,Jadralec
7700992,Slikar
7807818,Stand-up komik
7807818,Odvetnik
7807943,Jadralec
7808017,Grafik
7808017,Slikar
7808017,Umetnik
7808071,Jezikoslovec
7810590,Plavalec
7810596,Nogometaš
7810598,Plavalec
7818585,Voznik rallya
7818585,Alpski smučar
7818586,Zgodovinar
7818586,Politik
7818586,Odvetnik
7818590,Rokometaš
7820078,Jezikoslovec
7820078,Literarni zgodovinar
7820078,Esejist
7820078,Literat
7820078,Literarni kritik
7820078,Prevajalec
7820833,Kanuist
7820843,Prevajalec
7820843,Pisatelj
7820844,Dramatik
7820844,Politik
7820844,Učitelj
7820844,Pisatelj
7820847,Režiser
7820847,Novinar
7820847,Politik
7820847,Pisatelj
7820849,Smučarski tekač
7820849,Športnik
7820867,Dramatik
7820867,Pesnik
7820867,Pisatelj
7829404,Zgodovinar
7829404,Ekonomist
7844745,Reper
7844745,Teolog
7901070,Rokometaš
7901073,Kajakaš
7901073,Kanuist
7901082,Fizik
7901089,Jezikoslovec
7901089,Prevajalec
7901089,Pesnik
7916849,Zgodovinar
7916849,Politik
7919028,Nogometaš
7923253,Pisatelj
7923257,Nogometaš
7927629,Mladinski pisatelj
7927629,Novinar
7927629,Urednik
7927629,Partizan
7927629,Pesnik
7927629,Učitelj
7927629,Pisatelj
7927639,Glasbeni pedagog
7927639,Violinist
7930202,Nogometaš
7932612,Filmski režiser
7932612,Dramatik
7932612,Pesnik
7932612,Pisatelj
7932612,Esejist
7932612,Mladinski pisatelj
7932612,Režiser
7932612,Gledališki režiser
7936721,Harmonikar
7936721,Glasbenik
7936988,Pisatelj
7937183,Skladatelj
7938266,Matematik
7938760,Arhitekt
7938949,Nogometaš
7938949,Nogometni trener
7938950,Plavalec
7938950,Zdravnik
7938974,Novinar
7938974,Urednik
7938974,Pisatelj
7939030,Kipar
7939831,Nogometaš
7939831,Nogometni trener
7939843,Hokejist
7940551,Violinist
8061483,Filmski igralec
8061483,Televizijski igralec
8061483,Model
8061483,Igralec
8067921,Kurator
8067921,Pisatelj
8067929,Mladinski pisatelj
8067929,Pisatelj
8073017,Televizijski igralec
8073017,Igralec
8074307,Jezikoslovec
8074307,Literarni zgodovinar
8074307,Esejist
8074307,Urednik
8074307,Prevajalec
8074344,Slikar
8074344,Dramatik
8074344,Pisatelj
8074348,Novinar
8074348,Urednik
8074348,Pisatelj
8074357,Rokometaš
8074393,Strojni inženir
8074393,Urednik
8074393,Inženir
8074481,Zborovodja
8074481,Skladatelj
8075519,Novinar
8075519,Televizijski voditelj
8075519,Inženir
8075572,Glasbeni učitelj
8075572,Dirigent
8075572,Skladatelj
8075592,Slikar
